dump mydmp all atom 15000 dump.lammpstrj

#Equilibrate (all WCA)
velocity all create 236.51 1337 #Set the temperature to 236.51 K
fix 1 all nvt temp 236.51 236.51 100 #use a nose-hoover thermostat to keep the temperature at 236.51 K
timestep 0.1
thermo 1000
run 10000000
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 1 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12.48
  ghost atom cutoff = 12.48
  binsize = 6.24, bins = 85 85 85
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 5.76 | 5.785 | 7.227 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
   7833000   237.48175      6.0701086      1386.6827      4789.9073     -0.10046171   
   7834000   232.20531      7.8938247      1420.1958      4749.7651      0.034621006  
   7835000   234.67806      7.8981887      1415.6601      4780.6062      0.4887666    
   7836000   238.31169      5.7887742      1417.5061      4832.3215      0.038398786  
   7837000   240.19351      6.4779783      1411.1866      4853.6105     -0.28520911   
   7838000   233.63055      4.6296173      1430.7219      4777.4149      0.10534409   
   7839000   232.20826      6.5244114      1401.173       4729.415       0.29377318   
   7840000   234.39863      5.8112345      1412.353       4771.215       0.35299642   
   7841000   239.95574      9.7674718      1400.7584      4843.0705     -0.028978949  
   7842000   237.88614      6.8036116      1417.2467      4826.9895      0.064217282  
   7843000   238.49782      11.623966      1375.7687      4799.0818      0.20630955   
   7844000   236.39473      15.595533      1389.7825      4786.9828      0.27270309   
   7845000   237.32396      9.8532591      1390.1075      4794.8581      0.22497948   
   7846000   236.93392      8.2630022      1401.023       4798.6038      0.20995602   
   7847000   239.8261       8.4213847      1373.2081      4812.3196     -0.039303821  
   7848000   237.08808      7.2614207      1388.6146      4787.3991      0.30406533   
   7849000   237.03127      6.5842217      1376.9354      4774.23        0.36789604   
   7850000   235.78618      7.9898772      1392.7321      4773.6214      0.11949368   
   7851000   236.81788      5.3840544      1411.7954      4804.8373     -0.035281629  
   7852000   238.01584      5.1736514      1418.1917      4828.1598      0.23113695   
   7853000   236.81828      7.0885834      1425.6143      4820.3665      0.11743098   
   7854000   235.30908      4.3204675      1390.5749      4760.9699      0.17986947   
   7855000   232.30088      5.7945446      1385.1353      4713.9724      0.10856391   
   7856000   236.25637      5.3194477      1387.2815      4772.2265      0.29548765   
   7857000   238.70838      3.8136225      1413.4256      4831.9405     -0.00075718181
   7858000   238.06905      5.1731464      1402.6037      4813.3326     -0.25053345   
   7859000   235.222        7.5730436      1402.5512      4774.9533      0.44898566   
   7860000   238.11904      6.2613792      1353.2348      4765.767       0.41516022   
   7861000   236.25912      4.8372187      1383.394       4767.896      -0.31911068   
   7862000   239.94557      10.711284      1392.9586      4836.069       0.20672556   
   7863000   237.11963      7.3877419      1437.1588      4836.5208     -0.11562015   
   7864000   235.07822      5.8058393      1399.677       4768.2551      0.3509237    
   7865000   233.2486       6.6930456      1372.937       4716.2297     -0.23423825   
   7866000   234.44994      3.3115793      1397.1686      4754.2648      0.15457413   
   7867000   235.71119      3.3919275      1411.4568      4786.6755      0.19461557   
   7868000   238.17887      5.0437996      1381.4136      4793.5841     -0.07235886   
   7869000   233.88384      3.3683128      1421.4227      4770.4776      0.1677003    
   7870000   235.88011      2.6194841      1390.585       4767.4477     -0.084948875  
   7871000   234.29747      2.6898555      1401.0102      4755.3038      0.011410871  
   7872000   235.05325      5.9627987      1391.3781      4759.756       0.25946359   
   7873000   238.53587      10.158384      1377.9862      4800.3781      0.00068101982
   7874000   236.9701       8.6386496      1438.3724      4836.8464      0.015580525  
   7875000   238.14614      10.477983      1409.4372      4826.5736      0.1394614    
   7876000   232.94609      9.1404288      1397.6555      4739.0681      0.11698226   
   7877000   231.34304      11.219492      1411.4013      4731.9616     -0.17755833   
   7878000   234.94981      11.140378      1442.4035      4814.4792      0.2548532    
   7879000   237.63025      11.655969      1428.3176      4839.2523      0.22597869   
   7880000   238.32528      6.6624347      1386.995       4802.8784      0.16449      
   7881000   235.2426       4.5769011      1387.062       4756.7625     -0.046642144  
   7882000   235.02894      4.7862622      1402.3765      4769.23       -0.089861996  
   7883000   238.8048       6.6981162      1428.3371      4851.1159      0.21509105   
   7884000   239.47746      3.2954368      1429.3406      4858.339       0.21867938   
   7885000   238.69941      3.8064108      1381.2752      4799.6545      0.13158656   
   7886000   236.69521      1.4753332      1390.063       4777.4413      0.023796148  
   7887000   234.77429      0.33661954     1414.1994      4772.9604     -0.089564835  
   7888000   236.63196      3.2945541      1399.4799      4787.7728      0.22373345   
   7889000   237.85341      5.0684944      1407.242       4814.7815      0.15803525   
   7890000   238.7047       6.399505       1423.6052      4844.6534      0.096953242  
   7891000   239.60172      9.2651192      1400.7339      4837.4795      0.15492404   
   7892000   234.58782      8.585508       1386.7436      4751.0862      0.14645077   
   7893000   232.47711      11.691908      1393.3189      4730.5743      0.26276052   
   7894000   236.66132      10.956739      1403.0187      4799.3938      0.19632701   
   7895000   239.3528       7.0223644      1396.3768      4827.3189      0.010193631  
   7896000   238.26291      5.0705703      1391.8115      4805.2109      0.17962756   
   7897000   235.51883      7.3151161      1398.0269      4774.4171      0.21059693   
   7898000   233.32719      7.3644822      1416.458       4761.5463      0.1173469    
   7899000   239.90748      6.3570933      1390.874       4829.0854      0.0095669257 
   7900000   240.84014      5.3639614      1399.6384      4850.1983      0.24818284   
   7901000   236.58664      4.8911484      1403.4598      4792.701       0.21218445   
   7902000   237.67456      5.598257       1345.2044      4750.7153     -0.095520418  
   7903000   235.73923      2.7486753      1385.0488      4760.0253     -0.010169375  
   7904000   242.8146       5.4318707      1391.6914      4870.5637      0.2681366    
   7905000   240.43565      3.6240954      1394.6668      4837.7006      0.34567681   
   7906000   236.82069      5.2703796      1379.2698      4772.2382     -0.15558277   
   7907000   235.37908      6.7623219      1379.7368      4753.5751      0.18786699   
   7908000   236.78521      6.3838682      1396.2808      4789.8552      0.17112652   
   7909000   240.98666      8.1769523      1405.1884      4860.6572     -0.27803381   
   7910000   245.80385      9.118935       1395.3848      4920.7051      0.33230337   
   7911000   236.34638      8.238179       1439.3089      4828.4602      0.26375935   
   7912000   235.24919      7.2466213      1402.1914      4774.6559     -0.0017918551 
   7913000   233.63834      8.4533474      1408.5105      4759.1387     -0.34348933   
   7914000   234.4661       9.7181484      1414.6534      4778.3874      0.25276288   
   7915000   240.16357      13.25809       1384.94        4833.7157      0.15691658   
   7916000   236.97149      7.0739675      1429.8774      4826.8065      0.048687374  
   7917000   235.27375      3.882914       1368.518       4737.9702     -0.074185548  
   7918000   230.95944      4.9498496      1398.8399      4707.6431      0.39763441   
   7919000   236.78247      5.8425334      1377.7996      4770.7934     -0.12576235   
   7920000   238.41209      1.9227622      1389.0201      4801.4057      0.033199521  
   7921000   239.03262      2.4314837      1375.1989      4796.9699      0.35879355   
   7922000   232.7028       5.3971685      1362.3444      4696.5336     -0.039166127  
   7923000   232.08718      8.3882819      1362.6707      4691.0446      0.24221336   
   7924000   235.47953      7.4256422      1400.4242      4776.3626      0.021718835  
   7925000   239.60508      4.9255418      1372.3794      4804.8334      0.24668819   
   7926000   236.66094      5.7167092      1398.8499      4789.9795      0.022024724  
   7927000   233.68378      6.8305058      1408.0155      4757.6709      0.11631253   
   7928000   230.85614      4.2373497      1399.2246      4705.8377      0.38321983   
   7929000   232.84081      4.5308142      1415.2484      4750.5454     -0.10019826   
   7930000   239.66139      6.5326647      1402.4702      4837.3369      0.11295472   
   7931000   236.91549      6.291538       1423.3375      4818.6832      0.2595607    
   7932000   234.46444      7.3953025      1407.0308      4768.4182     -0.058926355  
   7933000   236.4659       2.737485       1363.426       4748.7863      0.30356679   
   7934000   233.36155      2.4367735      1411.9227      4752.5748      0.020957166  
   7935000   238.01373      0.73672524     1412.2403      4817.7414      0.16344304   
   7936000   238.45935      2.4323004      1406.8163      4820.3876     -0.11501325   
   7937000   236.13605      8.0789612      1377.939       4763.9223      0.38815756   
   7938000   234.04396      8.1129371      1370.308       4726.3981     -0.076596186  
   7939000   237.26969      5.4873951      1389.2564      4788.8648     -0.0020281998 
   7940000   242.37708      4.3651129      1391.8727      4863.4196      0.31559342   
   7941000   238.78515      6.2721437      1390.3971      4812.4688      0.18821251   
   7942000   233.75225      12.076996      1406.5641      4762.4454     -0.51496188   
   7943000   234.07549      9.2531555      1415.557       4773.2384      0.32870263   
   7944000   239.95171      8.4855714      1397.42        4838.3926      0.3658139    
   7945000   240.27923      6.9412646      1450.8877      4895.0011     -0.011921901  
   7946000   244.62865      4.6606134      1391.5967      4895.6475     -0.54620644   
   7947000   236.03814      6.4373117      1418.2965      4801.2376      0.3508345    
   7948000   233.29358      6.1792483      1401.8377      4745.2599      0.50908444   
   7949000   236.20645      7.063548       1373.1906      4759.1655     -0.26707616   
   7950000   236.56149      8.0249795      1428.449       4820.4643      0.19664453   
   7951000   241.10376      8.9921671      1405.0478      4863.0069     -0.018553034  
   7952000   235.31871      5.5269212      1394.4689      4766.2082      0.28485509   
   7953000   232.0102       5.3758509      1380.0321      4704.2924      0.019330175  
   7954000   238.50013      3.9446221      1359.8458      4775.5127      0.15383428   
   7955000   235.79373      2.6160645      1440.75        4816.3734      0.10634704   
   7956000   238.15157      2.4653531      1409.5933      4818.7948     -0.16901553   
   7957000   237.1392       2.8610048      1364.6117      4759.727       0.36253235   
   7958000   231.06736      3.3943097      1385.4577      4694.2492      0.26667406   
   7959000   236.44362      7.8588212      1359.9066      4750.0695     -0.48352384   
   7960000   238.32408      4.0598901      1426.1658      4839.4297      0.2286414    
   7961000   237.73612      8.3959045      1407.5114      4816.7005      0.07445363   
   7962000   236.07945      5.0006192      1386.092       4768.1873      0.29629703   
